agent_code,total_policies,avg_policies,nill_rate,avg_ANBP,avg_income,avg_customers,avg_proposals,active_months,cluster,performance_group,recommendation,PCA1,PCA2,is_nill
272f6f80,80,26.666666666666668,0.0,500107.0,69321.66666666667,16.0,23.333333333333332,3,1,Low,"Mentoring, onboarding refreshers",0.24886054997154664,-2.7341098000779787,False
27565665,411,19.571428571428573,0.14285714285714285,1120716.6666666667,248558.42857142858,16.0,17.238095238095237,21,2,High,"Retention incentives, high-value leads",0.022212890143699513,0.6957131951674536,False
27b10a36,506,24.095238095238095,0.0,1246947.2857142857,272033.61904761905,16.904761904761905,18.333333333333332,21,2,High,"Retention incentives, high-value leads",2.324951058570149,1.031633680365234,False
27be2ac1,183,22.875,0.0,1336733.125,256666.875,14.25,18.125,8,1,Low,"Mentoring, onboarding refreshers",1.7256010139603237,-2.4629644486038496,False
27f35403,436,20.761904761904763,0.09523809523809523,920551.9523809524,219484.52380952382,16.285714285714285,18.857142857142858,21,2,High,"Retention incentives, high-value leads",0.16454412876379718,0.9685029249788403,False
2873d9d1,478,22.761904761904763,0.047619047619047616,1006136.7619047619,203674.7142857143,15.238095238095237,18.61904761904762,21,2,High,"Retention incentives, high-value leads",0.7520922109911581,1.0328762559237308,False
2883d02e,165,23.571428571428573,0.0,767435.7142857143,92210.71428571429,12.142857142857142,18.857142857142858,7,1,Low,"Mentoring, onboarding refreshers",-0.6619935449449049,-2.362484305199944,False
293115df,413,19.666666666666668,0.09523809523809523,869282.5238095238,214454.66666666666,16.80952380952381,16.333333333333332,21,2,High,"Retention incentives, high-value leads",-0.7515312070361927,0.7918669097099148,False
293124a7,273,21.0,0.07692307692307693,819968.3076923077,225498.92307692306,14.153846153846153,17.923076923076923,13,2,High,"Retention incentives, high-value leads",-0.31128103298922205,-1.0371997001598579,False
29ab6f3f,402,19.142857142857142,0.047619047619047616,916516.380952381,194850.0,15.047619047619047,15.571428571428571,21,2,High,"Retention incentives, high-value leads",-0.9711270269533362,0.5277052174682082,False
2aa84d40,236,21.454545454545453,0.0,735653.3636363636,165937.63636363635,15.090909090909092,16.727272727272727,11,0,Mid,"Targeted training, quote-to-sale improvement",-0.8277970637110437,-1.4764563955199226,False
2b0a8ba8,259,17.266666666666666,0.2,1026081.0,252102.6,15.866666666666667,16.533333333333335,15,0,Mid,"Targeted training, quote-to-sale improvement",-1.1260456839000788,-0.7656130871025982,False
2b4416f2,316,19.75,0.125,931835.0,189940.1875,16.25,17.75,16,0,Mid,"Targeted training, quote-to-sale improvement",-0.7125138301815426,-0.2588804106361221,False
2b84dfe0,462,22.0,0.047619047619047616,1022968.5238095238,227925.52380952382,15.19047619047619,17.714285714285715,21,2,High,"Retention incentives, high-value leads",0.6220516938228579,0.8699781010310118,False
2bf63daa,419,19.952380952380953,0.14285714285714285,830665.8095238095,218386.19047619047,15.19047619047619,19.38095238095238,21,2,High,"Retention incentives, high-value leads",-0.3420051767262505,0.9365829829680699,False
2c435787,86,21.5,0.0,812786.75,185217.5,11.25,16.75,4,1,Low,"Mentoring, onboarding refreshers",-0.7771288871138441,-3.417412793289288,False
2c95542c,353,16.80952380952381,0.09523809523809523,844011.8571428572,162333.38095238095,15.428571428571429,15.571428571428571,21,0,Mid,"Targeted training, quote-to-sale improvement",-2.076350801979291,0.4235962707994542,False
2cc86dc1,428,20.38095238095238,0.14285714285714285,897175.0952380953,228431.80952380953,15.857142857142858,17.904761904761905,21,2,High,"Retention incentives, high-value leads",-0.31415485274388294,0.9204843510013863,False
2d115488,195,21.666666666666668,0.1111111111111111,1293105.6666666667,269372.55555555556,14.666666666666666,18.0,9,1,Low,"Mentoring, onboarding refreshers",1.0461845565511676,-2.099823077543226,False
2d168116,435,20.714285714285715,0.047619047619047616,827981.5238095238,179867.66666666666,17.047619047619047,16.476190476190474,21,2,High,"Retention incentives, high-value leads",-0.6617065873724988,0.9207738616315463,False
2db3122b,331,22.066666666666666,0.0,903773.9333333333,175853.0,16.666666666666668,17.466666666666665,15,2,High,"Retention incentives, high-value leads",0.04718029056996021,-0.43341705451462215,False
2ddf7f26,458,21.80952380952381,0.09523809523809523,960829.0476190476,211905.33333333334,14.857142857142858,19.714285714285715,21,2,High,"Retention incentives, high-value leads",0.5425636564863991,1.0267948944007852,False
2e3d2e76,497,23.666666666666668,0.047619047619047616,1633153.9047619049,369254.61904761905,14.857142857142858,18.285714285714285,21,2,High,"Retention incentives, high-value leads",3.573146043521944,0.6517259053914978,False
2ea94d44,435,20.714285714285715,0.047619047619047616,1192052.619047619,264842.3333333333,14.857142857142858,16.238095238095237,21,2,High,"Retention incentives, high-value leads",0.6765602747508982,0.5290407586948862,False
2f8f3b33,415,19.761904761904763,0.047619047619047616,1027068.5238095238,240013.0,14.904761904761905,16.714285714285715,21,2,High,"Retention incentives, high-value leads",0.013758826566313435,0.5430409109368828,False
3.55E+05,396,18.857142857142858,0.09523809523809523,1108545.3333333333,254852.52380952382,14.761904761904763,16.285714285714285,21,2,High,"Retention incentives, high-value leads",-0.1761577266768099,0.42912819902030214,False
300ddfbc,436,20.761904761904763,0.047619047619047616,1081590.1904761905,238122.66666666666,16.476190476190474,16.761904761904763,21,2,High,"Retention incentives, high-value leads",0.4125784222084127,0.7341940111469273,False
3068a03e,449,21.38095238095238,0.047619047619047616,815756.0476190476,191197.80952380953,13.142857142857142,17.952380952380953,21,2,High,"Retention incentives, high-value leads",-0.29947486102878484,0.8102418158851263,False
311a7df5,442,21.047619047619047,0.09523809523809523,1260837.0476190476,249515.61904761905,15.285714285714286,16.61904761904762,21,2,High,"Retention incentives, high-value leads",0.6829231271944115,0.6642781519991817,False
3173b081,486,23.142857142857142,0.0,1122284.7142857143,231497.61904761905,15.714285714285714,18.952380952380953,21,2,High,"Retention incentives, high-value leads",1.599704597823846,0.9763884840356821,False
31e59316,47,23.5,0.0,1297468.0,172549.0,13.0,18.0,2,1,Low,"Mentoring, onboarding refreshers",0.8856062485459046,-3.8912446039317707,False
3219e0f5,281,21.615384615384617,0.07692307692307693,1204943.6923076923,273526.53846153844,13.384615384615385,17.923076923076923,13,1,Low,"Mentoring, onboarding refreshers",1.013919576740973,-1.2545720883239062,False
3273914b,431,20.523809523809526,0.047619047619047616,1116015.619047619,243812.19047619047,15.80952380952381,17.857142857142858,21,2,High,"Retention incentives, high-value leads",0.6912823303793617,0.6953310925893632,False
32831c50,449,21.38095238095238,0.09523809523809523,1014074.1428571428,219296.85714285713,14.19047619047619,19.047619047619047,21,2,High,"Retention incentives, high-value leads",0.45201358778756656,0.8774586962766603,False
328cab7d,392,18.666666666666668,0.047619047619047616,764564.9047619047,171191.04761904763,14.857142857142858,15.952380952380953,21,0,Mid,"Targeted training, quote-to-sale improvement",-1.5235856740010811,0.5687917973280113,False
328e4201,467,22.238095238095237,0.09523809523809523,1176603.380952381,256983.19047619047,14.285714285714286,18.714285714285715,21,2,High,"Retention incentives, high-value leads",1.2306164661431183,0.8546441885488221,False
3299ea4c,500,23.80952380952381,0.0,1167992.0,264634.90476190473,14.619047619047619,17.714285714285715,21,2,High,"Retention incentives, high-value leads",1.7974105765912334,0.8698535286940343,False
32cc5ccc,379,18.047619047619047,0.047619047619047616,1033066.2380952381,194714.38095238095,14.619047619047619,14.80952380952381,21,2,High,"Retention incentives, high-value leads",-1.140172763955164,0.2977457299964807,False
32dca4d5,113,22.6,0.0,1288923.0,258261.0,18.2,19.6,5,1,Low,"Mentoring, onboarding refreshers",2.0135550696040974,-2.8692986197686645,False
32e1912c,113,16.142857142857142,0.2857142857142857,995596.7142857143,239897.85714285713,13.571428571428571,15.714285714285714,7,0,Mid,"Targeted training, quote-to-sale improvement",-2.251719013335494,-2.545087628235668,False
335b4b20,23,23.0,0.0,1655149.0,406244.0,15.0,16.0,1,1,Low,"Mentoring, onboarding refreshers",3.1001415123555676,-4.515755401749951,False
3363b8d9,158,19.75,0.125,1027083.625,247921.125,15.625,17.875,8,1,Low,"Mentoring, onboarding refreshers",-0.15970425154419335,-2.208256000917789,False
3383fd5c,478,22.761904761904763,0.0,1384783.142857143,274094.71428571426,15.571428571428571,16.857142857142858,21,2,High,"Retention incentives, high-value leads",1.9741807829383944,0.6753628893249868,False
3417b25d,377,17.952380952380953,0.14285714285714285,1089184.6666666667,238408.38095238095,16.428571428571427,16.333333333333332,21,2,High,"Retention incentives, high-value leads",-0.6586776387499971,0.5260814054653551,False
3417ed0a,415,19.761904761904763,0.19047619047619047,1125164.142857143,283519.71428571426,15.380952380952381,20.238095238095237,21,2,High,"Retention incentives, high-value leads",0.7902615916343542,0.837298893480117,False
344e0483,400,19.047619047619047,0.19047619047619047,1080660.5238095238,279427.71428571426,16.80952380952381,19.523809523809526,21,2,High,"Retention incentives, high-value leads",0.4114773073298127,0.837457500990241,False
34e9e182,406,19.333333333333332,0.09523809523809523,825477.7142857143,170818.0,15.476190476190476,15.0,21,0,Mid,"Targeted training, quote-to-sale improvement",-1.6217157408847365,0.678757279545159,False
34ffbdb5,425,20.238095238095237,0.09523809523809523,1125898.4285714286,236969.0,15.619047619047619,17.476190476190474,21,2,High,"Retention incentives, high-value leads",0.3116570311759744,0.703036743969864,False
3515f968,354,16.857142857142858,0.19047619047619047,928904.0952380953,291614.5714285714,15.80952380952381,17.571428571428573,21,2,High,"Retention incentives, high-value leads",-0.762989290000539,0.4913304659574288,False
357c3868,87,29.0,0.0,1273209.6666666667,256373.0,19.0,22.666666666666668,3,1,Low,"Mentoring, onboarding refreshers",3.906409853364653,-3.073689181970211,False
358091af,126,18.0,0.0,1305763.7142857143,254295.7142857143,17.0,13.428571428571429,7,1,Low,"Mentoring, onboarding refreshers",-0.27426047163775724,-2.901355681050687,False
35998753,422,20.095238095238095,0.09523809523809523,1030401.4761904762,249391.7619047619,15.285714285714286,17.38095238095238,21,2,High,"Retention incentives, high-value leads",0.13857118031703222,0.6867395566174864,False
35c456a1,411,19.571428571428573,0.14285714285714285,936293.5714285715,194501.90476190476,15.19047619047619,18.142857142857142,21,2,High,"Retention incentives, high-value leads",-0.6579120002029296,0.8225073887429419,False
35dd02c7,528,25.142857142857142,0.047619047619047616,1048289.8095238095,232540.57142857142,16.761904761904763,20.952380952380953,21,2,High,"Retention incentives, high-value leads",2.1685896165055096,1.4478955114866099,False
360ed942,446,21.238095238095237,0.14285714285714285,1401040.5714285714,332719.0,15.285714285714286,19.761904761904763,21,2,High,"Retention incentives, high-value leads",2.1970969421181166,0.7409819362210984,False
36a0b154,155,17.22222222222222,0.2222222222222222,876457.5555555555,235506.0,17.77777777777778,16.77777777777778,9,0,Mid,"Targeted training, quote-to-sale improvement",-1.6309676665084047,-1.8049668071201057,False
36aef680,495,23.571428571428573,0.09523809523809523,1038411.5714285715,229331.0,16.142857142857142,21.476190476190474,21,2,High,"Retention incentives, high-value leads",1.6743059061549461,1.330998340898435,False
379c10a1,393,18.714285714285715,0.14285714285714285,1138819.3333333333,231073.7142857143,15.571428571428571,17.0,21,2,High,"Retention incentives, high-value leads",-0.3370031138202967,0.5755828522801997,False
37b41a6c,391,18.61904761904762,0.14285714285714285,778352.619047619,213807.95238095237,14.904761904761905,16.0,21,0,Mid,"Targeted training, quote-to-sale improvement",-1.5295717747586344,0.6441563515328078,False
380bd7cc,385,18.333333333333332,0.09523809523809523,1049853.4285714286,230716.14285714287,13.714285714285714,15.0,21,2,High,"Retention incentives, high-value leads",-0.9387626264775535,0.29872503452474475,False
3812c4ee,437,20.80952380952381,0.09523809523809523,1321406.2857142857,277404.28571428574,15.619047619047619,17.333333333333332,21,2,High,"Retention incentives, high-value leads",1.1596972365144274,0.6346746740868168,False
38203463,92,23.0,0.0,1045362.5,191815.25,16.25,18.0,4,1,Low,"Mentoring, onboarding refreshers",0.572097200146597,-3.123546565290518,False
38aaffd5,465,22.142857142857142,0.047619047619047616,921899.0,190901.61904761905,13.952380952380953,16.857142857142858,21,2,High,"Retention incentives, high-value leads",-0.10811751999474947,0.8529592555288708,False
393f3bf6,373,18.65,0.15,1117120.75,262163.5,13.7,16.9,20,2,High,"Retention incentives, high-value leads",-0.2914978615147894,0.20999732349671732,False
396d8793,95,19.0,0.2,1191161.2,324934.8,17.2,17.2,5,1,Low,"Mentoring, onboarding refreshers",0.24400511012510662,-2.8898710244775896,False
39b8984c,420,20.0,0.09523809523809523,903124.5714285715,179454.2857142857,16.666666666666668,17.857142857142858,21,2,High,"Retention incentives, high-value leads",-0.5653825544982412,0.9149761719650783,False
39efba70,295,14.75,0.25,612501.8,192759.35,16.55,16.65,20,0,Mid,"Targeted training, quote-to-sale improvement",-3.1340485453914773,0.38447412045008234,False
39f484d0,318,15.142857142857142,0.23809523809523808,630806.7142857143,190522.66666666666,13.80952380952381,14.761904761904763,21,0,Mid,"Targeted training, quote-to-sale improvement",-3.4965393454536637,0.34985305086766344,False
39fdf86e,412,19.61904761904762,0.09523809523809523,1151591.619047619,263034.61904761905,13.0,16.285714285714285,21,2,High,"Retention incentives, high-value leads",0.07350076222687993,0.3770850593789133,False
3a296b6c,431,20.523809523809526,0.0,717758.4285714285,139818.57142857142,14.904761904761905,15.142857142857142,21,2,High,"Retention incentives, high-value leads",-1.4589306242949998,0.7311633006509318,False
3a47f9bd,449,21.38095238095238,0.14285714285714285,1072563.2857142857,250355.61904761905,13.80952380952381,19.238095238095237,21,2,High,"Retention incentives, high-value leads",0.6646531053998247,0.8680637430854395,False
3a5a4ac6,422,20.095238095238095,0.047619047619047616,856465.1428571428,179435.0,15.857142857142858,16.238095238095237,21,2,High,"Retention incentives, high-value leads",-0.8407754291342717,0.7559793581795705,False
3af761d0,344,16.38095238095238,0.14285714285714285,640058.8571428572,136069.61904761905,14.952380952380953,12.857142857142858,21,0,Mid,"Targeted training, quote-to-sale improvement",-3.6301365179990266,0.4009017217756127,False
